article_id,title,source,url,publish_time,developer,tech_product,action_type,version_metric,date,event_complete_fields,extractor
ir_237,消息称荣耀新机开案 6.89 英寸、7 英寸大直屏，搭配万级大电池,IT之家,https://www.ithome.com/0/957/499.htm,2026-5-30,苹果,±2K OLED 大直屏,升级,6.89,2026-05-30,5,OptimizedRegexExtractor
ir_238,小米 17 Max 手机发布：8000mAh 电池、2 亿像素徕卡主摄，国补到手价 4299 元起,IT之家,https://www.ithome.com/0/953/605.htm,2026-5-21,小米,系列手机,发布,6.9,2026-05-21,5,OptimizedRegexExtractor
ir_239,苹果 iOS 27 爆料：用 Gemini 训练本地 AI，部分 Siri 请求转向谷歌云,IT之家,https://www.ithome.com/0/956/836.htm,2026-5-29,Google,iOS 27,发布,,2026-05-29,4,OptimizedRegexExtractor
ir_240,从 5G 到未来的 6G，高通专家：专利保护可为技术商业化提供稳定支撑,IT之家,https://www.ithome.com/0/955/212.htm,2026-5-26,高通,IMT 面向 2030 及未来发展的框架和总体目标建议书,发布,,2026-05-26,4,OptimizedRegexExtractor
ir_241,2099 元，中兴 G5 Pro 高性能版 5G 移动路由器 CPE 将于 5 月 28 日开售,IT之家,https://www.ithome.com/0/954/221.htm,2026-5-22,京东,四核处理器,适配,4.29,2026-05-22,5,OptimizedRegexExtractor
ir_242,杨元庆：联想将在天津投建新一代 AI 算力产品研发制造中心,IT之家,https://www.ithome.com/0/957/002.htm,2026-5-29,联想,2026 世界智能产业博览会,发布,40%,2026-05-29,5,OptimizedRegexExtractor
ir_243,YouTube 将用 AI 改造你的首页：可根据需求生成个性化视频列表,IT之家,https://www.ithome.com/0/956/694.htm,2026-5-28,,Your custom feed,发布,,2026-05-28,3,OptimizedRegexExtractor
ir_244,Epic CEO 斯威尼喷 Steam Deck 涨价，暗讽 G 胖买游艇,IT之家,https://www.ithome.com/0/956/904.htm,2026-5-29,,Epic Games CEO,,,2026-05-29,2,OptimizedRegexExtractor
ir_245,小米 YU7 GT 正式发布：38.99 万元起，“大满配”42.99 万元,IT之家,https://www.ithome.com/0/953/623.htm,2026-5-21,小米,原汁原味纯血 GT+ 跑车级 SUV,发布,38.99,2026-05-21,5,OptimizedRegexExtractor
ir_246,戴尔推出 Pro Precision 5 Series 16 移动工作站：至高 64 GB LPCAMM2 内存、RTX Pro 2000 显卡,IT之家,https://www.ithome.com/0/957/432.htm,2026-5-30,英伟达,Pro Precision 5 Series 16,发布,64 GB,2026-05-30,5,OptimizedRegexExtractor
ir_247,微软确认：6 月 8 日 Xbox 发布会没有“Project Helix”主机新消息,IT之家,https://www.ithome.com/0/957/459.htm,2026-5-30,微软,Project Helix,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_248,MONA 系列首款 SUV，小鹏 L03 罗兰紫色实车曝光,IT之家,https://www.ithome.com/0/957/743.htm,2026-5-31,小鹏,年内,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_249,6000 多公里全程零干预：特斯拉 FSD 完成全球首次横穿加拿大自动驾驶,IT之家,https://www.ithome.com/0/957/718.htm,2026-5-31,特斯拉,一群热衷电动汽车,发布,V14.3.3 版,2026-05-31,5,OptimizedRegexExtractor
ir_250,以持久战穿透市场喧嚣，Remedy CEO 不惧《控制：共振》撞档《GTA6》,IT之家,https://www.ithome.com/0/957/504.htm,2026-5-30,,GTA6,,,2026-05-30,2,OptimizedRegexExtractor
ir_251,2B 参数“四两拨千斤”，智元自研世界模型 GE 2.0 登顶 WorldArena 榜单,IT之家,https://www.ithome.com/0/957/692.htm,2026-5-30,,智元自研世界模型,发布,2.0,2026-05-30,4,OptimizedRegexExtractor
ir_252,《海尔兄弟 2》先导片官宣 6 月 1 日播出，动画计划 2027 年春节上线,IT之家,https://www.ithome.com/0/957/742.htm,2026-5-31,腾讯,海尔兄弟 2,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_253,吉利被曝再度整合智驾团队，官方对此不予回应,IT之家,https://www.ithome.com/0/957/658.htm,2026-5-30,华为,36 氪汽车,,,2026-05-30,3,OptimizedRegexExtractor
ir_254,全球首款 24 英寸 4K 160Hz 显示器优派 VX24G26J 上市：首发 2199 元,IT之家,https://www.ithome.com/0/957/417.htm,2026-5-30,京东,K 160,适配,1.8,2026-05-30,5,OptimizedRegexExtractor
ir_255,因北汽集团、吉利李书福合计持股近 20%，奔驰或在美国面临禁售禁产,IT之家,https://www.ithome.com/0/957/709.htm,2026-5-31,,2026 年联网汽车安全法案,,20%,2026-05-31,3,OptimizedRegexExtractor
ir_256,会员 618 狂促合集：WPS 超会 58 元 / 年、115 官方 75 元 / 年探底，B站百度网盘夸克直降,IT之家,https://www.ithome.com/0/956/648.htm,2026-5-28,百度,WPS 超级会员 3 年,,3 次,2026-05-28,4,OptimizedRegexExtractor
ir_257,新增 PC 级桌面、YOYO 伴学助手等，荣耀平板MagicOS 6 月更新公布,IT之家,https://www.ithome.com/0/957/466.htm,2026-5-30,荣耀,伴学助手,升级,2.0,2026-05-30,5,OptimizedRegexExtractor
ir_258,美团针对不同商家类型将上线更多真实标签，堂食标签已全量开放设置,IT之家,https://www.ithome.com/0/957/310.htm,2026-5-29,美团,外卖平台,发布,,2026-05-29,4,OptimizedRegexExtractor
ir_259,【20:00~20:15 速抢不限量大红包】全网 618 开门红 20:00 开抢，华为 Mate80 手机 618 元秒杀,IT之家,https://www.ithome.com/0/957/610.htm,2026-5-30,华为,淘宝无门槛红包可直接在各平台,适配,3 次,2026-05-30,5,OptimizedRegexExtractor
ir_260,开发商 Infinity Ward ：要让《现代战争 4》回归《使命召唤》系列的根源,IT之家,https://www.ithome.com/0/957/607.htm,2026-5-30,,现代战争 4,,,2026-05-30,2,OptimizedRegexExtractor
ir_261,曝苹果即将开启 2026 年返校季促销活动，赠品尚不明确,IT之家,https://www.ithome.com/0/956/834.htm,2026-5-29,Apple,Apple Pencil Pro,,,2026-05-29,3,OptimizedRegexExtractor
ir_262,微软 Office 2019 for Mac 下月停止支持，旧系统用户只能使用功能受限模式,IT之家,https://www.ithome.com/0/956/841.htm,2026-5-29,Microsoft,Office 2019,升级,,2026-05-29,4,OptimizedRegexExtractor
ir_263,MiniMax 签署辅导协议，正式启动 A 股 IPO 进程,IT之家,https://www.ithome.com/0/957/415.htm,2026-5-30,华为,官方预告 MiniMax M3 系列 AI 模型即将登场,开源,111.39,2026-05-30,5,OptimizedRegexExtractor
ir_264,中国汽车流通协会成立奔驰、宝马、保时捷三大品牌经销商分会，应对转型升级严峻考验,IT之家,https://www.ithome.com/0/957/542.htm,2026-5-30,,2026 中国汽车经销商大会,发布,,2026-05-30,3,OptimizedRegexExtractor
ir_265,6 月起影响你我生活的新规：疲劳驾驶认定规则变化、明确“开门杀”责任等,IT之家,https://www.ithome.com/0/957/727.htm,2026-5-31,,细化外卖平台,升级,,2026-05-31,3,OptimizedRegexExtractor
ir_266,魔法扫帚用上麻瓜技术：剧版《哈利 · 波特》道具频繁被盗，剧组植入微型芯片定位,IT之家,https://www.ithome.com/0/947/627.htm,2026-5-8,,剧组植入微型芯片,,,2026-05-08,2,OptimizedRegexExtractor
ir_267,180℃ 活性蒸汽：石头洗地机 A30 Pro Steam 2.0 国补后 2350 元,IT之家,https://www.ithome.com/0/957/679.htm,2026-5-30,京东,Steam 2.0,适配,2.0,2026-05-30,5,OptimizedRegexExtractor
ir_268,三体公司原 CEO 许垚被执行死刑：毒杀游族网络创始人林奇,IT之家,https://www.ithome.com/0/955/198.htm,2026-5-26,,警情通报显示,发布,,2026-05-26,3,OptimizedRegexExtractor
ir_269,你的手机变遥控器，OpenAI 扩展 Codex 远程控制支持 Win10/Win11,IT之家,https://www.ithome.com/0/957/422.htm,2026-5-30,OpenAI,你的手机,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_270,华为余承东不谦虚了：全新一代问界 M9 是地球已上市的车里最强悍 SUV，没有之一,IT之家,https://www.ithome.com/0/956/059.htm,2026-5-27,华为,最强悍 SUV,发布,47.98,2026-05-27,5,OptimizedRegexExtractor
ir_271,让 Win11 PC 共享文件、外设，英特尔发布 Thunderbolt Share 雷电共享技术,IT之家,https://www.ithome.com/0/957/427.htm,2026-5-30,英特尔,Thunderbolt Share,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_272,微星 Claw 8 EX AI+ 掌机实物亮相，确认升级人体工学防滑握把,IT之家,https://www.ithome.com/0/957/723.htm,2026-5-31,英特尔,Claw 8,发布,100%,2026-05-31,5,OptimizedRegexExtractor
ir_273,10 名车主诉特斯拉 FSD 欺诈案国内开庭，索赔 395 万余元,IT之家,https://www.ithome.com/0/957/387.htm,2026-5-29,特斯拉,Autopilot 自动辅助驾驶套件,发布,6.4,2026-05-29,5,OptimizedRegexExtractor
ir_274,IT早报 0530：10 名车主诉特斯拉 FSD 欺诈案国内开庭；Claude Opus 4.8 被指蒸馏中国 AI；黄仁勋评价华为韬定律；央视曝光某国用 41 种网络武器攻击我高校...,IT之家,https://www.ithome.com/0/957/400.htm,2026-5-30,英伟达,Opus 4.8,发布,4.8,2026-05-30,5,OptimizedRegexExtractor
ir_275,抖音电商严打“抖音 618 专属金卡”等引流诈骗：未发放相关实体卡片,IT之家,https://www.ithome.com/0/956/243.htm,2026-5-28,,抖音 618 专属金卡,发布,,2026-05-28,3,OptimizedRegexExtractor
ir_276,春晚小品《你准喜欢》玩梗“旧的呢”玩一半，转转 App 发文称对不起大家没钱上春晚,IT之家,https://www.ithome.com/0/922/229.htm,2026-2-17,,刷手机,,,2026-02-17,2,OptimizedRegexExtractor
ir_277,6799 元 → 4174 元：大疆 ROMO P 透明机身扫拖机器人 6 折国补新低,IT之家,https://www.ithome.com/0/957/619.htm,2026-5-30,京东,透明机身扫拖机器人,发布,15%,2026-05-30,5,OptimizedRegexExtractor
ir_278,武汉大学就 OPPO 母亲节文案发声：极不认同内容表述和价值倾向,IT之家,https://www.ithome.com/0/948/487.htm,2026-5-10,OPPO,OPPO 文案价值观,,,2026-05-10,3,OptimizedRegexExtractor
ir_279,Mac App Store 版微软 OneDrive 更新 26.084.0504，修复无法打开问题,IT之家,https://www.ithome.com/0/954/388.htm,2026-5-23,微软,但许多用户更新以后发现应用,发布,26.084.0504,2026-05-23,5,OptimizedRegexExtractor
ir_280,金河田预告碳化硅 (SiC) 方案 Vortexis Platinum 高功率电源,IT之家,https://www.ithome.com/0/957/784.htm,2026-5-31,,高算力平台,发布,2026 台,2026-05-31,4,OptimizedRegexExtractor
ir_281,“吃瓜前线”“大福肉丸子”MCN 向雷军和小米集团致歉,IT之家,https://www.ithome.com/0/957/605.htm,2026-5-30,小米,昨日在今日头条平台,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_282,QQ 鸿蒙版 App 获 9.2.25 新版本邀测升级：支持设置在线状态，新增 QQ 邮箱、 QQ 钱包插件,IT之家,https://www.ithome.com/0/957/452.htm,2026-5-30,华为,昨日在华为应用,升级,9.2.25,2026-05-30,5,OptimizedRegexExtractor
ir_283,苹果 Apple Music 服务中断，部分用户可能遇到间歇性问题,IT之家,https://www.ithome.com/0/957/403.htm,2026-5-30,Apple,根据苹果官方系统,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_284,白帽黑客公开 Windows 零日漏洞，微软强硬回应引争议,IT之家,https://www.ithome.com/0/957/697.htm,2026-5-31,微软,梦魇日蚀（Nightmare Eclipse）,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_285,OpenAI 升级 GPT,IT之家,https://www.ithome.com/0/957/437.htm,2026-5-30,OpenAI,GPT,发布,5.5,2026-05-30,5,OptimizedRegexExtractor
ir_286,雷鸟 V4 AI 拍摄眼镜发布：首发方形传感器，售价 2199 元起,IT之家,https://www.ithome.com/0/956/192.htm,2026-5-27,高通,雷鸟 V4,发布,0.2,2026-05-27,5,OptimizedRegexExtractor
ir_287,开源兼容层 Wine 11.10 发布：升级 VKD3D 2.0，修复 17 个 Bug,IT之家,https://www.ithome.com/0/957/464.htm,2026-5-30,Meta,VKD3D 2.0,开源,11.10,2026-05-30,5,OptimizedRegexExtractor
ir_288,2026年家用除二手烟负离子空气净化器排行：高性价比选购攻略,IT之家,https://www.ithome.com/0/957/772.htm,2026-5-31,,年空净行业技术全面,升级,,2026-05-31,3,OptimizedRegexExtractor
ir_289,小米汽车：YU7 全系，从标准版到 GT 均采用「铠甲笼式钢铝混合车身」,IT之家,https://www.ithome.com/0/957/699.htm,2026-5-31,小米,小米汽车,发布,90.2,2026-05-31,5,OptimizedRegexExtractor
ir_290,299 元，黑鲨首款 AI 智能耳机“凤鸣耳夹式耳机 Pro”首销,IT之家,https://www.ithome.com/0/957/731.htm,2026-5-31,京东,凤鸣耳夹式耳机 Pro,适配,332.1,2026-05-31,5,OptimizedRegexExtractor
ir_291,嘉合劲威神可推出搭载国产芯片的 DDR5 RDIMM 服务器内存条,IT之家,https://www.ithome.com/0/957/787.htm,2026-5-31,AMD,嘉合劲威神可推出搭载国产芯片,发布,16GB,2026-05-31,5,OptimizedRegexExtractor
ir_292,首发 1099 元，中兴星云 PoE 子母路由 1 拖 3 套装今日开售,IT之家,https://www.ithome.com/0/957/495.htm,2026-5-30,京东,主路由采用中兴自研第三代主芯片,发布,3000Mb,2026-05-30,5,OptimizedRegexExtractor
ir_293,文石 Note X6 墨水屏读写办公本首销：10.3 英寸、高通 6690，售价 3299 元,IT之家,https://www.ithome.com/0/957/747.htm,2026-5-31,京东,并对百款应用,优化,10.3,2026-05-31,5,OptimizedRegexExtractor
ir_294,成渝中线高铁铺轨施工启动，通车后成都至重庆 50 分钟可达,IT之家,https://www.ithome.com/0/957/506.htm,2026-5-30,,现场同步启用工程线智能化行车调度系统,,提升 30%,2026-05-30,3,OptimizedRegexExtractor
ir_295,美国运营商 AT&T 用户买手机遭乱收费自行维权无门，向 FCC 投诉后迅速获赔,IT之家,https://www.ithome.com/0/922/817.htm,2026-2-22,苹果,用户买手机,发布,380.8,2026-02-22,5,OptimizedRegexExtractor
ir_296,1 分钟速读 5 月 31 日 618 开门红 4 小时秒杀攻略：百度网盘 13.5 元 / 月探底，速速保价,IT之家,https://www.ithome.com/0/957/803.htm,2026-5-31,百度,WPS 超级会员 3 年,适配,13.5,2026-05-31,5,OptimizedRegexExtractor
ir_297,英国歌手杜阿 · 利帕起诉三星案最新进展：后者否认不当行为，愿意达成建设性解决方案,IT之家,https://www.ithome.com/0/950/955.htm,2026-5-15,三星,三星未经授权使用英国歌手杜阿 · 利帕照片营销电视,,1.02,2026-05-15,4,OptimizedRegexExtractor
ir_298,努比亚 M153 豆包手机推送 Obric UI 2 大版本更新：新增华为 Freeclip2 配对弹窗、锁屏 AI 空间，支持跨设备记忆迁移,IT之家,https://www.ithome.com/0/957/455.htm,2026-5-30,华为,豆包手机,发布,v2.2.0.0,2026-05-30,5,OptimizedRegexExtractor
ir_299,消息称尊界 S800 成功后华为在跟国产头部供应商合作，帮助后者发展高端子品牌和子型号产品,IT之家,https://www.ithome.com/0/957/748.htm,2026-5-31,华为,这个核心能力拔高了中国汽车,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_300,开放麒麟 openKylin 3.0 Alpha1 预览版发布，系统底层架构整体翻新,IT之家,https://www.ithome.com/0/957/385.htm,2026-5-29,,openKylin 3.0,发布,3.0,2026-05-29,4,OptimizedRegexExtractor
ir_301,摩托罗拉官宣 Edge 70 Pro+ 手机：天玑 8500 Extreme 芯片,IT之家,https://www.ithome.com/0/957/471.htm,2026-5-30,联发科,Edge 70,升级,6.8,2026-05-30,5,OptimizedRegexExtractor
ir_302,HBO 奇幻剧《龙之家族》第三季定档 6 月 22 日，最终预告片曝光喉道海战,IT之家,https://www.ithome.com/0/957/474.htm,2026-5-30,,了热门剧集,发布,,2026-05-30,3,OptimizedRegexExtractor
ir_303,1 个月烧掉 5 亿美元，报道称企业对 AI 热情开始降温,IT之家,https://www.ithome.com/0/957/496.htm,2026-5-30,微软,要不要用 AI,发布,33.9,2026-05-30,5,OptimizedRegexExtractor
ir_304,微软 5 月可选更新放开 C:\Users\ 命名限制，不再只截取邮箱前 5 位,IT之家,https://www.ithome.com/0/957/470.htm,2026-5-30,微软,仍可能需要重装系统,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_305,Double IH 热旋速热 + FBAC 风舱速冷：松下 Xtra 零零煲电饭煲 899 → 378 元新低,IT之家,https://www.ithome.com/0/957/687.htm,2026-5-30,京东,风舱速冷系统,升级,8.8,2026-05-30,5,OptimizedRegexExtractor
ir_306,苹果 macOS 26.6 开发者预览版 Beta 1 发布,IT之家,https://www.ithome.com/0/955/627.htm,2026-5-27,Apple,macOS 26.6,发布,26.6,2026-05-27,5,OptimizedRegexExtractor
ir_307,海盗船 CX750W 电源开售：80PLUS 铜牌认证、499 元,IT之家,https://www.ithome.com/0/957/444.htm,2026-5-30,京东,CX750W,适配,750W,2026-05-30,5,OptimizedRegexExtractor
ir_308,京东红包今日 10:00 再加码，累计打卡 6 天限量抢 2 元红包,IT之家,https://www.ithome.com/0/957/715.htm,2026-5-31,京东,,适配,3 次,2026-05-31,4,OptimizedRegexExtractor
ir_309,上门取送 6.18 元远低闲鱼：京东快递 618 大降价，寄全国 19.9 → 6.18 元,IT之家,https://www.ithome.com/0/957/540.htm,2026-5-30,京东,,适配,6.18,2026-05-30,4,OptimizedRegexExtractor
ir_310,微软放宽 Win11 摄像头限制，视频会议和录制将不再冲突,IT之家,https://www.ithome.com/0/957/413.htm,2026-5-30,Microsoft,让多个应用使用你的摄像头,发布,26200.8524,2026-05-30,5,OptimizedRegexExtractor
ir_311,技嘉推出 D5 Single Boost：单通道内存自动超频 8400MT/s，带宽接近双通道,IT之家,https://www.ithome.com/0/957/735.htm,2026-5-31,英特尔,D5 Single Boost,发布,10%,2026-05-31,5,OptimizedRegexExtractor
ir_312,首次原生支持 AMD HDMI VRR，SteamOS 3.8.6 Beta 版发布,IT之家,https://www.ithome.com/0/957/456.htm,2026-5-30,AMD,SteamOS 3.8.6,发布,3.8.6 Beta,2026-05-30,5,OptimizedRegexExtractor
ir_313,【视频】每一帧都清晰！荣耀600 系列首发全焦段4K Live，随手拍出电影感,IT之家,https://www.ithome.com/0/955/028.htm,2026-5-25,荣耀,Live,,,2026-05-25,3,OptimizedRegexExtractor
ir_314,双滤芯架构 + 双扇叶设计：小米米家空气净化器 6 国补后 1799 → 926 元,IT之家,https://www.ithome.com/0/957/666.htm,2026-5-30,小米,可构成强劲双气流系统,升级,926.76,2026-05-30,5,OptimizedRegexExtractor
ir_315,在火狐 Firefox 安装“所有”扩展会发生什么：打开浏览器就得 40 分钟，几乎无法使用,IT之家,https://www.ithome.com/0/938/180.htm,2026-4-11,Meta,打开浏览器,开源,8.4,2026-04-11,5,OptimizedRegexExtractor
ir_316,2027 款斯柯达柯迪亚克 Kodiaq 路测图曝光,IT之家,https://www.ithome.com/0/957/447.htm,2026-5-30,,代模块化信息娱乐系统,发布,,2026-05-30,3,OptimizedRegexExtractor
ir_317,华为徐直军“感谢”美国制裁：使得我们国家半导体产业链能够真正地成长起来，现在势头好得很,IT之家,https://www.ithome.com/0/957/730.htm,2026-5-31,华为,以及逻辑折叠芯片,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_318,北京太空智算研究院在亦庄成立，2028 年前完成首发试验星研制与发射,IT之家,https://www.ithome.com/0/957/684.htm,2026-5-30,京东,星载算力芯片,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_319,20 亿美元机器人独角兽将民宿当实验室：多套 Airbnb 房源受损，房东发起诉讼,IT之家,https://www.ithome.com/0/957/734.htm,2026-5-31,,亿美元机器人,,12383.50,2026-05-31,3,OptimizedRegexExtractor
ir_320,广东：“港车北上”政策延长至 2031 年,IT之家,https://www.ithome.com/0/957/604.htm,2026-5-30,,依托数字政府一体化平台,发布,,2026-05-30,3,OptimizedRegexExtractor
ir_321,宁德时代首席科学家吴凯：钠离子电池今年规模量产，下一步聚焦锂空气电池,IT之家,https://www.ithome.com/0/957/477.htm,2026-5-30,,储能四大领域同步推进应用,发布,175W,2026-05-30,4,OptimizedRegexExtractor
ir_322,Epic 喜加二：《孤星猎人》《Calico》游戏免费领取,IT之家,https://www.ithome.com/0/956/817.htm,2026-5-28,,Calico,,,2026-05-28,2,OptimizedRegexExtractor
ir_323,公安部道路交通安全研究中心马明月：自动驾驶在遵守交规方面仍有很大不足,IT之家,https://www.ithome.com/0/957/489.htm,2026-5-30,特斯拉,未来汽车,,,2026-05-30,3,OptimizedRegexExtractor
ir_324,接近太阳光的护眼灯怎么选？三项黄金标准值得参考,IT之家,https://www.ithome.com/0/957/791.htm,2026-5-31,,Solmilar 源生自然光,升级,,2026-05-31,3,OptimizedRegexExtractor
ir_325,韩 AI 芯片企业 FuriosaAI 携手博通开发下一代 2nm 推理加速器,IT之家,https://www.ithome.com/0/956/278.htm,2026-5-28,,这一芯片,发布,2nm,2026-05-28,4,OptimizedRegexExtractor
ir_326,新一代全域智能操作系统麒麟 100 正式发布：打通移动与桌面生态，支持双系统无感切换,IT之家,https://www.ithome.com/0/957/431.htm,2026-5-30,,新一代全域智能操作系统,发布,,2026-05-30,3,OptimizedRegexExtractor
ir_327,4599 → 1699 元：石头 P10S Pro 扫拖机器人上市 2 年立打 3.69 折,IT之家,https://www.ithome.com/0/957/671.htm,2026-5-30,京东,扫拖机器人,适配,3.69,2026-05-30,5,OptimizedRegexExtractor
ir_328,时隔三年：水墨风武侠国漫《镖人》第二季定档 6 月 11 日腾讯视频独播,IT之家,https://www.ithome.com/0/957/458.htm,2026-5-30,腾讯,在各大评分平台,发布,8.3,2026-05-30,5,OptimizedRegexExtractor
ir_329,消息称千里科技将整合吉利辅助驾驶团队，剑指“第二个华为”,IT之家,https://www.ithome.com/0/957/383.htm,2026-5-29,华为,36 氪汽车,,,2026-05-29,3,OptimizedRegexExtractor
ir_330,湖北电信与华为打造 5G,IT之家,https://www.ithome.com/0/954/393.htm,2026-5-23,华为,随时随地 20Mbps,优化,1.8,2026-05-23,5,OptimizedRegexExtractor
ir_331,对谈蔚来李斌：特斯拉 FSD 进中国是好事，真用起来就知道了,IT之家,https://www.ithome.com/0/957/186.htm,2026-5-29,特斯拉,CBA 总决赛必须得看,发布,2.47,2026-05-29,5,OptimizedRegexExtractor
ir_332,漫步者推出 HECATE G3 Max 底座版无线头戴耳机，首发价 374 元,IT之家,https://www.ithome.com/0/957/794.htm,2026-5-31,京东,HECATE G3 Max,发布,10%,2026-05-31,5,OptimizedRegexExtractor
ir_333,英伟达黄仁勋评价韬定律：对华为来说是突破，但对台积电不是威胁,IT之家,https://www.ithome.com/0/956/852.htm,2026-5-29,英伟达,逻辑折叠（ LogicFolding）,发布,4 倍,2026-05-29,5,OptimizedRegexExtractor
ir_334,8.0.74 for iOS 正式版更新，横屏通话 / 本机登录等大量功能灰度,IT之家,https://www.ithome.com/0/957/357.htm,2026-5-29,,若将手机,发布,8.0.74,2026-05-29,4,OptimizedRegexExtractor
ir_335,"联想 NVIDIA N1X 笔电现身保加利亚电商，处理器包含 ""675"" ""650"" 等款式",IT之家,https://www.ithome.com/0/957/720.htm,2026-5-31,NVIDIA,675,,15.3,2026-05-31,4,OptimizedRegexExtractor
ir_336,消息称微软下周发布英伟达处理器 Windows PC，戴尔也会跟进,IT之家,https://www.ithome.com/0/957/690.htm,2026-5-30,微软,PC 的新时代,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_337,乐道沈斐总结焕新款 L60 汽车六大维度升级关键信息，称智驾进入第一梯队,IT之家,https://www.ithome.com/0/957/738.htm,2026-5-31,英伟达,ONVO,发布,11.9,2026-05-31,5,OptimizedRegexExtractor
ir_338,乘客被困隧道超 2 小时，官方通报 D1804 次列车受电弓遭异物击打,IT之家,https://www.ithome.com/0/957/490.htm,2026-5-30,,官方通报,发布,1804 次,2026-05-30,4,OptimizedRegexExtractor
ir_339,IT之家，十五岁～,IT之家,https://www.ithome.com/0/950/954.htm,2026-5-15,,IT之家,,,2026-05-15,2,OptimizedRegexExtractor
ir_340,苹果 iOS 描述文件下载大全 & 完全使用攻略：玩测试版 / 限制升级……,IT之家,https://www.ithome.com/0/342/425.htm,2021-6-18,Apple,例如更新开发者预览版系统,升级,16.4,2021-06-18,5,OptimizedRegexExtractor
ir_341,华为麒麟 2026 芯片官方剧透：晶体管密度提升 53.5％，峰值频率首超 3GHz,IT之家,https://www.ithome.com/0/954/746.htm,2026-5-25,华为,在今日的国际电路与系统,,2026 芯片,2026-05-25,4,OptimizedRegexExtractor
ir_342,科大讯飞 AI 眼镜发布：支持 122 种语言翻译，售价 4299 元,IT之家,https://www.ithome.com/0/956/742.htm,2026-5-28,科大讯飞,眼前的超级 AI 助理,发布,,2026-05-28,4,OptimizedRegexExtractor
ir_343,特斯拉监督版 FSD 官宣登陆中国,IT之家,https://www.ithome.com/0/953/120.htm,2026-5-21,特斯拉,这标志着该系统,发布,782.9,2026-05-21,5,OptimizedRegexExtractor
ir_344,全球运载能力最大：星火空间官宣正在研发我国第一款电循环液体运载火箭“进化一号”,IT之家,https://www.ithome.com/0/957/746.htm,2026-5-31,,国内首家专注于电循环液体运载火箭航天运输系统,,27.5,2026-05-31,3,OptimizedRegexExtractor
ir_345,全新理想 L8 车型 6 月底上市，“六座”变“五座”,IT之家,https://www.ithome.com/0/957/304.htm,2026-5-29,理想,日晚举行的理想汽车,发布,72.7,2026-05-29,5,OptimizedRegexExtractor
ir_346,赢了才能开电脑，开发者耗时 10 个月自制 UEFI 小游戏合集,IT之家,https://www.ithome.com/0/912/185.htm,2026-1-10,GitHub,UEFI 小游戏合集,开源,,2026-01-10,4,OptimizedRegexExtractor
ir_347,微软 GitHub Copilot 改计费模式后成本暴涨，引开发者吐槽,IT之家,https://www.ithome.com/0/957/707.htm,2026-5-31,微软,纷纷在社交平台,,196.7,2026-05-31,4,OptimizedRegexExtractor
ir_348,京东否认竞购英国电商平台 The Very Group,IT之家,https://www.ithome.com/0/955/808.htm,2026-5-27,京东,京东否认竞购英国电商平台,,182.97,2026-05-27,4,OptimizedRegexExtractor
ir_349,华为 FreeBuds SE 4 ANC 新增海岛蓝配色，首发 169 元,IT之家,https://www.ithome.com/0/957/420.htm,2026-5-30,华为,SE 4,发布,145.55,2026-05-30,5,OptimizedRegexExtractor
ir_350,【IT之家评测室】绿联 NAS 私有云 DXP4800 GT 深度体验：四盘位配双万兆，这配置太“GT”了,IT之家,https://www.ithome.com/0/953/580.htm,2026-5-21,,GT,发布,64GB,2026-05-21,4,OptimizedRegexExtractor
ir_351,漫威动画《X 战警 97》第二季定档 7 月 1 日上线 Disney+：金刚狼绝境归来，变种人穿越时空迎战天启,IT之家,https://www.ithome.com/0/957/472.htm,2026-5-30,,Disney,发布,,2026-05-30,3,OptimizedRegexExtractor
ir_352,区分买断版，苹果 Creator Studio 订阅版应用升级液态玻璃风格图标,IT之家,https://www.ithome.com/0/956/249.htm,2026-5-28,苹果,订阅版应用,发布,,2026-05-28,4,OptimizedRegexExtractor
ir_353,复旦学姐，估值1000亿,36氪科技,https://36kr.com/p/3831510606473090,2026-05-31,Meta,AI云,开源,,2026-05-31,4,OptimizedRegexExtractor
ir_354,实测 Claude Opus 4.8：活干得更漂亮了，话说得更难听了,36氪科技,https://36kr.com/p/3830314524927877,2026-05-29,OpenAI,Opus 4.8,发布,4.8,2026-05-29,5,OptimizedRegexExtractor
ir_355,上海大模型龙头，启动A股上市,36氪科技,https://36kr.com/p/3831159799834249,2026-05-30,智谱,上海大模型,发布,409.09%,2026-05-30,5,OptimizedRegexExtractor
ir_356,小鹏“失血”闯关物理AI的三个赛道,36氪科技,https://36kr.com/p/3830314552125065,2026-05-29,特斯拉,物理AI,发布,17.6%,2026-05-29,5,OptimizedRegexExtractor
